品目,産地,年,月,数量_kg,金額_円
さざえ,愛媛,2020,7,282,181140
さざえ,愛媛,2020,8,433,263142
さざえ,愛媛,2020,9,226,142908
さざえ,愛媛,2020,10,306,209200
さざえ,愛媛,2020,11,408,246402
さざえ,愛媛,2020,12,18,11124
さざえ,大分,2020,1,10,5346
あわび,合計,2020,1,61,386782
あわび,合計,2020,2,39,220925
あわび,合計,2020,3,10,81491
あわび,合計,2020,4,2,25272
あわび,合計,2020,5,4,26633
あわび,合計,2020,6,4,36445
あわび,合計,2020,7,10,86519
あわび,合計,2020,8,13,62133
あわび,合計,2020,9,10,108907
あわび,合計,2020,10,8,47871
あわび,合計,2020,11,16,115587
あわび,合計,2020,12,35,245548
あわび,広島,2020,1,58,372850
あわび,広島,2020,2,38,215552
あわび,広島,2020,3,9,79169
あわび,広島,2020,4,2,25272
あわび,広島,2020,5,3,23609
あわび,広島,2020,6,4,36445
あわび,広島,2020,7,9,83873
あわび,広島,2020,8,8,43557
あわび,広島,2020,9,9,104695
あわび,広島,2020,10,8,47871
あわび,広島,2020,11,15,104949
あわび,広島,2020,12,35,245548
あわび,愛媛,2020,1,1,6156
あわび,愛媛,2020,2,1,5373
あわび,愛媛,2020,3,1,2322
あわび,愛媛,2020,5,1,3024
あわび,愛媛,2020,7,1,2646
あわび,愛媛,2020,8,5,18576
あわび,愛媛,2020,9,1,4212
あわび,愛媛,2020,11,2,10638
あわび,大分,2020,1,2,7776
とり貝,合計,2020,1,17,38751
とり貝,合計,2020,2,90,126217
とり貝,合計,2020,3,261,257979
とり貝,合計,2020,4,482,357850
とり貝,合計,2020,5,149,142938
とり貝,合計,2020,6,186,138331
とり貝,合計,2020,7,182,120069
とり貝,合計,2020,8,138,83430
とり貝,合計,2020,9,100,73946
とり貝,合計,2020,10,7,9785
とり貝,合計,2020,11,1,15120
とり貝,合計,2020,12,2,12247
とり貝,広島,2020,1,14,17097
とり貝,広島,2020,2,88,110449
とり貝,広島,2020,3,260,246639
とり貝,広島,2020,4,481,350290
とり貝,広島,2020,5,149,131598
とり貝,広島,2020,6,185,126991
とり貝,広島,2020,7,181,108729
とり貝,広島,2020,8,138,79650
とり貝,広島,2020,9,100,70166
とり貝,広島,2020,10,7,6005
とり貝,広島,2020,12,1,907
とり貝,広島,2020,1,2,10314
とり貝,広島,2020,2,1,4428
とり貝,大分,2020,1,1,11340
とり貝,大分,2020,2,1,11340
とり貝,大分,2020,3,1,11340
とり貝,大分,2020,4,1,7560
とり貝,大分,2020,5,1,11340
とり貝,大分,2020,6,1,11340
とり貝,大分,2020,7,1,11340
とり貝,大分,2020,8,1,3780
とり貝,大分,2020,9,1,3780
とり貝,大分,2020,10,1,3780
とり貝,大分,2020,11,1,15120
とり貝,大分,2020,12,1,11340
みる貝,合計,2020,1,139,420971
みる貝,合計,2020,2,165,472741
みる貝,合計,2020,3,167,478936
みる貝,合計,2020,4,58,311040
みる貝,合計,2020,5,43,247752
みる貝,合計,2020,6,41,238950
みる貝,合計,2020,7,32,174133
みる貝,合計,2020,8,33,186624
みる貝,合計,2020,9,25,145692
みる貝,合計,2020,10,29,169614
みる貝,合計,2020,11,34,150838
みる貝,合計,2020,12,55,314470
みる貝,合計,2020,1,95,172193
みる貝,合計,2020,2,112,172119
みる貝,合計,2020,3,97,122298
みる貝,合計,2020,4,5,4320
みる貝,広島,2020,1,2,3564
みる貝,広島,2020,2,3,4108
みる貝,広島,2020,3,8,10174
みる貝,広島,2020,7,5,15211
みる貝,広島,2020,11,11,29068
みる貝,広島,2020,12,1,4024
みる貝,山口,2020,1,41,245214
みる貝,山口,2020,2,50,296514
みる貝,山口,2020,3,62,346464
みる貝,山口,2020,4,53,306720
みる貝,山口,2020,5,43,247752
みる貝,山口,2020,6,41,238950
みる貝,山口,2020,7,27,158922
みる貝,山口,2020,8,33,186624
みる貝,山口,2020,9,25,145692
みる貝,山口,2020,10,29,169614
みる貝,山口,2020,11,22,121770
みる貝,山口,2020,12,54,310446
その他貝類,合計,2020,1,646,538451
その他貝類,合計,2020,2,825,660183
その他貝類,合計,2020,3,901,766024
その他貝類,合計,2020,4,515,459952
その他貝類,合計,2020,5,319,289788
その他貝類,合計,2020,6,455,472939
その他貝類,合計,2020,7,383,420122
その他貝類,合計,2020,8,319,329556
その他貝類,合計,2020,9,221,291298
その他貝類,合計,2020,10,276,409443
その他貝類,合計,2020,11,358,485355
その他貝類,合計,2020,12,1143,715467
その他貝類,福井,2020,1,15,48600
その他貝類,福井,2020,2,15,48924
その他貝類,福井,2020,3,15,47952
その他貝類,福井,2020,4,9,27432
その他貝類,福井,2020,5,6,19440
その他貝類,福井,2020,6,15,48600
その他貝類,福井,2020,7,9,29160
その他貝類,福井,2020,8,11,36180
その他貝類,福井,2020,9,4,11448
その他貝類,福井,2020,10,12,37800
その他貝類,福井,2020,11,12,38016
その他貝類,福井,2020,12,8,24624
その他貝類,三重,2020,1,94,89100
その他貝類,島根,2020,2,2,3024
その他貝類,広島,2020,1,509,308670
その他貝類,広島,2020,2,778,505932
その他貝類,広島,2020,3,864,643638
その他貝類,広島,2020,4,495,403036
その他貝類,広島,2020,5,299,251232
その他貝類,広島,2020,6,434,408787
その他貝類,広島,2020,7,363,369934
その他貝類,広島,2020,8,302,280416
その他貝類,広島,2020,9,206,242266
その他貝類,広島,2020,10,246,321423
その他貝類,広島,2020,11,338,424011
その他貝類,広島,2020,12,1127,667515
その他貝類,山口,2020,1,23,79272
その他貝類,山口,2020,2,29,99198
その他貝類,山口,2020,3,22,74434
その他貝類,山口,2020,4,11,29484
その他貝類,山口,2020,5,14,19116
その他貝類,山口,2020,6,6,15552
その他貝類,山口,2020,7,8,20736
その他貝類,山口,2020,8,6,12960
その他貝類,山口,2020,9,12,37584
その他貝類,山口,2020,10,11,33696
その他貝類,山口,2020,11,8,23328
その他貝類,山口,2020,12,8,23328
その他貝類,愛媛,2020,2,1,405
その他貝類,愛媛,2020,7,3,292
その他貝類,愛媛,2020,10,6,15228
その他貝類,大分,2020,1,6,12809
その他貝類,大分,2020,2,2,2700
その他貝類,大分,2020,10,1,1296
あゆ,合計,2020,3,4,7776
あゆ,合計,2020,4,13,20844
あゆ,合計,2020,5,43,70632
あゆ,合計,2020,6,69,129222
あゆ,合計,2020,7,74,132073
あゆ,合計,2020,8,70,125885
あゆ,合計,2020,9,60,105732
あゆ,合計,2020,10,21,45360
あゆ,合計,2020,11,3,6480
あゆ,広島,2020,3,4,7776
あゆ,広島,2020,4,13,20844
あゆ,広島,2020,5,43,70632
あゆ,広島,2020,6,69,129222
あゆ,広島,2020,7,74,132073
あゆ,広島,2020,8,70,125885
あゆ,広島,2020,9,60,105732
あゆ,広島,2020,10,21,45360
あゆ,広島,2020,11,3,6480
うなぎ,合計,2020,1,15,90827
うなぎ,合計,2020,2,24,141983
うなぎ,合計,2020,3,34,208927
うなぎ,合計,2020,4,26,158973
うなぎ,合計,2020,5,46,286931
うなぎ,合計,2020,6,66,418009
うなぎ,合計,2020,7,664,4209058
うなぎ,合計,2020,8,155,978625
うなぎ,合計,2020,9,57,360416
うなぎ,合計,2020,10,30,181805
うなぎ,合計,2020,11,26,164072
うなぎ,合計,2020,12,27,173532
うなぎ,広島,2020,1,15,90827
うなぎ,広島,2020,2,24,141983
うなぎ,広島,2020,3,34,208927
うなぎ,広島,2020,4,26,158973
うなぎ,広島,2020,5,46,286931
うなぎ,広島,2020,6,66,418009
うなぎ,広島,2020,7,664,4209058
うなぎ,広島,2020,8,155,978625
うなぎ,広島,2020,9,57,360416
うなぎ,広島,2020,10,30,181805
うなぎ,広島,2020,11,26,164072
うなぎ,広島,2020,12,27,173532
その他淡水魚類,合計,2020,1,1,3172
その他淡水魚類,合計,2020,2,2,8483
その他淡水魚類,合計,2020,3,1,4063
その他淡水魚類,合計,2020,5,42,44680
その他淡水魚類,合計,2020,9,1,3415
その他淡水魚類,合計,2020,10,1,3214
その他淡水魚類,合計,2020,11,2,6294
その他淡水魚類,合計,2020,12,2,5792
その他淡水魚類,広島,2020,1,1,3172
その他淡水魚類,広島,2020,2,2,8483
その他淡水魚類,広島,2020,3,1,4063
その他淡水魚類,広島,2020,9,1,3415
その他淡水魚類,広島,2020,10,1,3214
その他淡水魚類,広島,2020,11,2,6294
その他淡水魚類,広島,2020,12,2,5792
その他淡水魚類,愛媛,2020,5,42,44680
その他鮮魚類,合計,2020,1,2644,2031351
その他鮮魚類,合計,2020,2,2540,1840767
その他鮮魚類,合計,2020,3,2665,2128660
その他鮮魚類,合計,2020,4,3207,1896390
その他鮮魚類,合計,2020,5,3065,1806919
その他鮮魚類,合計,2020,6,1960,1385216
その他鮮魚類,合計,2020,7,2839,1999867
その他鮮魚類,合計,2020,8,3037,1779649
その他鮮魚類,合計,2020,9,2702,1850464
その他鮮魚類,合計,2020,10,3688,2946519
その他鮮魚類,合計,2020,11,4364,3067355
その他鮮魚類,合計,2020,12,4105,2848939
その他鮮魚類,合計,2020,1,3,4536
その他鮮魚類,広島,2020,1,2223,1656392
その他鮮魚類,広島,2020,2,2176,1577732
その他鮮魚類,広島,2020,3,2298,1839121
その他鮮魚類,広島,2020,4,2777,1579355
その他鮮魚類,広島,2020,5,2677,1502716
その他鮮魚類,広島,2020,6,1510,1037316
その他鮮魚類,広島,2020,7,2368,1632053
その他鮮魚類,広島,2020,8,2638,1458456
その他鮮魚類,広島,2020,9,2207,1407175
その他鮮魚類,広島,2020,10,3026,2480888
その他鮮魚類,広島,2020,11,3696,2625932
その他鮮魚類,広島,2020,12,3560,2465911
その他鮮魚類,山口,2020,1,255,180749
その他鮮魚類,山口,2020,2,325,221519
その他鮮魚類,山口,2020,3,346,237816
その他鮮魚類,山口,2020,4,387,268045
その他鮮魚類,山口,2020,5,368,266338
その他鮮魚類,山口,2020,6,423,298543
その他鮮魚類,山口,2020,7,444,314365
その他鮮魚類,山口,2020,8,366,253703
その他鮮魚類,山口,2020,9,357,249858
その他鮮魚類,山口,2020,10,370,268930
その他鮮魚類,山口,2020,11,306,208612
その他鮮魚類,山口,2020,12,302,204703
その他鮮魚類,愛媛,2020,1,147,159001
その他鮮魚類,愛媛,2020,2,27,5908
その他鮮魚類,愛媛,2020,3,2,2592
その他鮮魚類,愛媛,2020,4,30,23447
その他鮮魚類,愛媛,2020,5,5,1102
その他鮮魚類,愛媛,2020,6,12,12182
その他鮮魚類,愛媛,2020,7,4,2106
その他鮮魚類,愛媛,2020,8,1,2095
その他鮮魚類,愛媛,2020,9,119,148718
その他鮮魚類,愛媛,2020,10,264,128086
その他鮮魚類,愛媛,2020,11,333,180158
その他鮮魚類,愛媛,2020,12,212,96082
その他鮮魚類,熊本,2020,1,17,30673
その他鮮魚類,熊本,2020,2,11,35608
その他鮮魚類,熊本,2020,3,18,49131
その他鮮魚類,熊本,2020,4,12,25543
その他鮮魚類,熊本,2020,5,14,36763
その他鮮魚類,熊本,2020,6,15,37175
その他鮮魚類,熊本,2020,7,23,51343
その他鮮魚類,熊本,2020,8,31,65395
その他鮮魚類,熊本,2020,9,19,44713
その他鮮魚類,熊本,2020,10,28,68615
その他鮮魚類,熊本,2020,11,29,52653
その他鮮魚類,熊本,2020,12,31,82243
かき,合計,2020,1,968,2578775
かき,合計,2020,2,1181,2930924
かき,合計,2020,3,801,1941054
かき,合計,2020,4,263,1316520
かき,合計,2020,5,48,394200
かき,合計,2020,7,16,12096
かき,合計,2020,8,3,2160
かき,合計,2020,10,449,1030471
かき,合計,2020,11,837,1957405
かき,合計,2020,12,2695,6546246
かき,広島,2020,1,968,2578775
かき,広島,2020,2,1181,2930924
かき,広島,2020,3,801,1941054
かき,広島,2020,4,263,1316520
かき,広島,2020,5,48,394200
かき,広島,2020,7,16,12096
かき,広島,2020,8,3,2160
かき,広島,2020,10,449,1030471
かき,広島,2020,11,837,1957405
かき,広島,2020,12,2695,6546246
