品目,産地,年,月,数量_kg,金額_円
はぎ,合計,2025,4,897,758065
はぎ,合計,2025,5,1627,1127778
はぎ,合計,2025,6,1163,644117
はぎ,合計,2025,7,400,223639
はぎ,合計,2025,8,485,268674
はぎ,合計,2025,9,345,236220
はぎ,合計,2025,10,555,552146
はぎ,合計,2025,11,886,723632
はぎ,合計,2025,12,562,561283
はぎ,広島,2025,1,820,586800
はぎ,広島,2025,2,947,623851
はぎ,広島,2025,3,420,293148
はぎ,広島,2025,4,875,737124
はぎ,広島,2025,5,1455,1004144
はぎ,広島,2025,6,1000,522176
はぎ,広島,2025,7,364,198042
はぎ,広島,2025,8,419,213956
はぎ,広島,2025,9,343,235961
はぎ,広島,2025,10,527,525388
はぎ,広島,2025,11,881,718103
はぎ,広島,2025,12,553,551752
はぎ,山口,2025,6,1,108
はぎ,山口,2025,9,1,259
はぎ,愛媛,2025,1,1,1037
はぎ,愛媛,2025,2,4,2776
はぎ,愛媛,2025,3,1,97
はぎ,愛媛,2025,4,22,20941
はぎ,愛媛,2025,5,172,123634
はぎ,愛媛,2025,6,163,121833
はぎ,愛媛,2025,7,36,25597
はぎ,愛媛,2025,8,66,54718
はぎ,愛媛,2025,10,27,25980
はぎ,愛媛,2025,11,6,5529
はぎ,愛媛,2025,12,9,9531
はぎ,大分,2025,10,1,778
かれい,合計,2025,1,4476,3560694
かれい,合計,2025,2,5633,4143028
かれい,合計,2025,3,5129,5009540
かれい,合計,2025,4,4422,5136683
かれい,合計,2025,5,1782,2787468
かれい,合計,2025,6,1537,2679372
かれい,合計,2025,7,1422,1895529
かれい,合計,2025,8,1049,1509866
かれい,合計,2025,9,803,1058339
かれい,合計,2025,10,805,1010292
かれい,合計,2025,11,1201,1676703
かれい,合計,2025,12,2907,2981684
かれい,島根,2025,1,50,30572
かれい,広島,2025,1,4356,3478304
かれい,広島,2025,2,5575,4104764
かれい,広島,2025,3,5125,5006073
かれい,広島,2025,4,4417,5130721
かれい,広島,2025,5,1782,2787468
かれい,広島,2025,6,1535,2677849
かれい,広島,2025,7,1422,1895529
かれい,広島,2025,8,1049,1509866
かれい,広島,2025,9,803,1058339
かれい,広島,2025,10,805,1010292
かれい,広島,2025,11,1201,1676638
かれい,広島,2025,12,2907,2981684
かれい,山口,2025,1,4,3758
かれい,山口,2025,2,5,3456
かれい,山口,2025,3,3,2765
かれい,山口,2025,4,5,4234
かれい,山口,2025,6,1,173
かれい,愛媛,2025,1,67,48060
かれい,愛媛,2025,2,53,34808
かれい,愛媛,2025,3,1,702
かれい,愛媛,2025,4,1,1728
かれい,愛媛,2025,6,1,1350
かれい,愛媛,2025,11,1,65
ひらめ,合計,2025,1,1644,4119823
ひらめ,合計,2025,2,1268,3102749
ひらめ,合計,2025,3,1780,4202533
ひらめ,合計,2025,4,1973,3826066
ひらめ,合計,2025,5,2567,4278825
ひらめ,合計,2025,6,1457,3267143
ひらめ,合計,2025,7,1008,2519355
ひらめ,合計,2025,8,1382,3612579
ひらめ,合計,2025,9,1199,3076414
ひらめ,合計,2025,10,1162,3067744
ひらめ,合計,2025,11,1223,3141728
ひらめ,合計,2025,12,1670,4211591
ひらめ,広島,2025,1,264,490487
ひらめ,広島,2025,2,345,678821
ひらめ,広島,2025,3,668,1275379
ひらめ,広島,2025,4,1162,1726536
ひらめ,広島,2025,5,1819,2303647
ひらめ,広島,2025,6,556,883809
ひらめ,広島,2025,7,245,488062
ひらめ,広島,2025,8,192,435323
ひらめ,広島,2025,9,156,325136
ひらめ,広島,2025,10,127,279558
ひらめ,広島,2025,11,225,432475
ひらめ,広島,2025,12,690,1558376
ひらめ,山口,2025,1,4,1912
ひらめ,山口,2025,9,4,1166
ひらめ,愛媛,2025,1,1375,3627424
ひらめ,愛媛,2025,2,922,2423928
ひらめ,愛媛,2025,3,1113,2927154
ひらめ,愛媛,2025,4,811,2099530
ひらめ,愛媛,2025,5,748,1975178
ひらめ,愛媛,2025,6,901,2383334
ひらめ,愛媛,2025,7,763,2031293
ひらめ,愛媛,2025,8,1190,3177256
ひらめ,愛媛,2025,9,1040,2750112
ひらめ,愛媛,2025,10,1036,2788186
ひらめ,愛媛,2025,11,998,2709253
ひらめ,愛媛,2025,12,980,2653215
めばる,合計,2025,1,1447,1748018
めばる,合計,2025,2,2708,3492985
めばる,合計,2025,3,3258,4245591
めばる,合計,2025,4,2091,2983995
めばる,合計,2025,5,1938,3035958
めばる,合計,2025,6,2317,3300219
めばる,合計,2025,7,1633,2570800
めばる,合計,2025,8,1749,2990778
めばる,合計,2025,9,888,1556026
めばる,合計,2025,10,587,1168711
めばる,合計,2025,11,1050,2033268
めばる,合計,2025,12,976,1927355
ほご,合計,2025,1,512,596004
ほご,合計,2025,2,637,669358
ほご,合計,2025,3,847,782728
ほご,合計,2025,4,633,657735
ほご,合計,2025,5,739,809034
ほご,合計,2025,6,690,681283
ほご,合計,2025,7,292,269707
ほご,合計,2025,8,432,415437
ほご,合計,2025,9,302,284723
ほご,合計,2025,10,451,471309
ほご,合計,2025,11,525,564686
ほご,合計,2025,12,878,922934
ほご,広島,2025,1,501,585430
ほご,広島,2025,2,589,643925
ほご,広島,2025,3,779,746957
ほご,広島,2025,4,605,625184
ほご,広島,2025,5,668,756136
ほご,広島,2025,6,573,582498
ほご,広島,2025,7,252,230447
ほご,広島,2025,8,397,379236
ほご,広島,2025,9,258,242058
ほご,広島,2025,10,411,439492
ほご,広島,2025,11,497,533550
ほご,広島,2025,12,856,894330
ほご,山口,2025,1,2,1361
ほご,山口,2025,3,10,4472
ほご,山口,2025,4,3,1976
ほご,山口,2025,5,4,1771
ほご,山口,2025,9,8,3089
ほご,山口,2025,10,19,9472
ほご,山口,2025,11,10,5443
ほご,山口,2025,12,1,421
ほご,愛媛,2025,1,8,9213
ほご,愛媛,2025,2,48,25433
ほご,愛媛,2025,3,58,31299
ほご,愛媛,2025,4,25,30575
ほご,愛媛,2025,5,67,51127
ほご,愛媛,2025,6,117,98785
ほご,愛媛,2025,7,40,39260
ほご,愛媛,2025,8,35,36201
ほご,愛媛,2025,9,37,39576
ほご,愛媛,2025,10,21,22345
ほご,愛媛,2025,11,18,25693
ほご,愛媛,2025,12,20,28183
あいなめ,合計,2025,1,31,39358
あいなめ,合計,2025,2,55,74344
あいなめ,合計,2025,3,189,323854
あいなめ,合計,2025,4,250,385573
あいなめ,合計,2025,5,218,290032
あいなめ,合計,2025,6,170,208942
あいなめ,合計,2025,7,77,49886
あいなめ,合計,2025,8,116,88113
あいなめ,合計,2025,9,97,73641
あいなめ,合計,2025,10,77,82477
あいなめ,合計,2025,11,87,95115
あいなめ,合計,2025,12,156,175521
あいなめ,広島,2025,1,30,38980
あいなめ,広島,2025,2,55,74344
あいなめ,広島,2025,3,187,322990
あいなめ,広島,2025,4,248,384795
あいなめ,広島,2025,5,216,289200
あいなめ,広島,2025,6,169,208100
あいなめ,広島,2025,7,77,49886
あいなめ,広島,2025,8,116,88113
あいなめ,広島,2025,9,97,73641
あいなめ,広島,2025,10,77,82477
あいなめ,広島,2025,11,87,95115
あいなめ,広島,2025,12,156,175273
あいなめ,山口,2025,1,1,346
あいなめ,山口,2025,3,1,540
あいなめ,山口,2025,4,2,778
あいなめ,山口,2025,5,1,702
あいなめ,愛媛,2025,1,1,32
あいなめ,愛媛,2025,3,1,324
あいなめ,愛媛,2025,5,1,130
あいなめ,愛媛,2025,6,1,842
あいなめ,愛媛,2025,12,1,248
おこぜ,合計,2025,1,535,776092
おこぜ,合計,2025,2,486,667000
おこぜ,合計,2025,3,480,809508
おこぜ,合計,2025,4,601,894697
おこぜ,合計,2025,5,1484,1796967
おこぜ,合計,2025,6,1337,1738405
おこぜ,合計,2025,7,679,911613
おこぜ,合計,2025,8,649,980405
おこぜ,合計,2025,9,527,822967
おこぜ,合計,2025,10,359,660591
おこぜ,合計,2025,11,335,595612
おこぜ,合計,2025,12,324,591936
おこぜ,広島,2025,1,515,773932
おこぜ,広島,2025,2,477,649654
おこぜ,広島,2025,3,477,803087
おこぜ,広島,2025,4,576,855320
おこぜ,広島,2025,5,1442,1734834
おこぜ,広島,2025,6,1301,1668740
おこぜ,広島,2025,7,653,866307
おこぜ,広島,2025,8,629,940927
おこぜ,広島,2025,9,523,816206
おこぜ,広島,2025,10,347,636399
おこぜ,広島,2025,11,315,556310
おこぜ,広島,2025,12,309,559725
おこぜ,愛媛,2025,1,20,2160
おこぜ,愛媛,2025,2,9,17346
おこぜ,愛媛,2025,3,3,6421
おこぜ,愛媛,2025,4,25,39377
おこぜ,愛媛,2025,5,41,62133
おこぜ,愛媛,2025,6,36,69665
おこぜ,愛媛,2025,7,26,45306
おこぜ,愛媛,2025,8,20,39478
おこぜ,愛媛,2025,9,4,6761
おこぜ,愛媛,2025,10,12,24192
おこぜ,愛媛,2025,11,20,39302
おこぜ,愛媛,2025,12,15,32211
こち,合計,2025,1,744,416038
こち,合計,2025,2,687,411968
こち,合計,2025,3,784,468015
こち,合計,2025,4,729,416078
こち,合計,2025,5,530,334244
こち,合計,2025,6,647,348283
こち,合計,2025,7,281,135193
こち,合計,2025,8,308,128852
こち,合計,2025,9,168,105632
こち,合計,2025,10,79,52234
こち,合計,2025,11,210,150436
こち,合計,2025,12,1222,644021
こち,広島,2025,1,744,416038
こち,広島,2025,2,685,411730
こち,広島,2025,3,784,468015
こち,広島,2025,4,726,415430
こち,広島,2025,5,530,334093
こち,広島,2025,6,644,347473
こち,広島,2025,7,281,135193
こち,広島,2025,8,308,128852
こち,広島,2025,9,168,105632
こち,広島,2025,10,77,51618
こち,広島,2025,11,208,148881
こち,広島,2025,12,1221,643940
こち,山口,2025,2,1,238
こち,山口,2025,4,3,648
こち,山口,2025,6,3,810
こち,山口,2025,10,2,616
こち,山口,2025,11,1,259
こち,愛媛,2025,5,1,151
こち,愛媛,2025,11,1,1296
こち,愛媛,2025,12,1,81
たなご,合計,2025,1,251,184380
たなご,合計,2025,2,389,240043
たなご,合計,2025,3,255,199824
たなご,合計,2025,4,258,224698
たなご,合計,2025,5,203,120645
たなご,合計,2025,6,209,118887
たなご,合計,2025,7,121,83126
たなご,合計,2025,8,235,143478
たなご,合計,2025,9,359,232627
たなご,合計,2025,10,419,278818
たなご,合計,2025,11,392,246568
たなご,合計,2025,12,134,79208
たなご,広島,2025,1,251,184380
たなご,広島,2025,2,389,240043
たなご,広島,2025,3,255,199500
たなご,広島,2025,4,258,224698
たなご,広島,2025,5,203,120645
たなご,広島,2025,6,209,118887
たなご,広島,2025,7,121,83126
たなご,広島,2025,8,235,143478
たなご,広島,2025,9,359,232627
たなご,広島,2025,10,419,278818
たなご,広島,2025,11,392,246568
たなご,広島,2025,12,134,79208
たなご,愛媛,2025,3,1,324
べら,合計,2025,2,4,1080
べら,合計,2025,3,13,2376
べら,合計,2025,4,109,175290
べら,合計,2025,5,418,743983
べら,合計,2025,6,449,739503
べら,合計,2025,7,91,142102
べら,合計,2025,8,220,341177
べら,合計,2025,9,250,370783
べら,合計,2025,10,264,458043
べら,合計,2025,11,173,257209
べら,合計,2025,12,11,22054
べら,広島,2025,2,4,1080
べら,広島,2025,3,12,2263
べら,広島,2025,4,76,103294
べら,広島,2025,5,125,196835
べら,広島,2025,6,211,329415
べら,広島,2025,7,84,129758
べら,広島,2025,8,153,248491
べら,広島,2025,9,174,244441
べら,広島,2025,10,166,293848
べら,広島,2025,11,106,169275
べら,広島,2025,12,11,22054
べら,山口,2025,4,34,71996
べら,山口,2025,5,242,458199
べら,山口,2025,6,236,404839
べら,山口,2025,8,68,92686
べら,山口,2025,9,77,126342
べら,山口,2025,10,98,164195
べら,山口,2025,11,67,87934
べら,愛媛,2025,3,1,113
べら,愛媛,2025,5,51,88949
べら,愛媛,2025,6,3,5249
べら,愛媛,2025,7,7,12344
むつ,合計,2025,10,12,6815
むつ,合計,2025,12,18,7452
むつ,愛媛,2025,10,12,6815
むつ,愛媛,2025,12,18,7452
さごし,合計,2025,1,458,378439
さごし,合計,2025,2,540,468054
さごし,合計,2025,3,451,416246
さごし,合計,2025,4,399,399726
さごし,合計,2025,5,326,330587
さごし,合計,2025,6,177,156045
さごし,合計,2025,7,316,296134
さごし,合計,2025,8,81,83694
さごし,合計,2025,9,254,128867
さごし,合計,2025,10,636,351113
さごし,合計,2025,11,583,341681
さごし,合計,2025,12,754,445957
さごし,島根,2025,1,31,26823
さごし,島根,2025,2,115,86908
さごし,島根,2025,3,32,23632
さごし,島根,2025,12,52,30450
さごし,広島,2025,1,427,351616
さごし,広島,2025,2,424,381146
さごし,広島,2025,3,386,359535
さごし,広島,2025,4,389,390784
さごし,広島,2025,5,326,330587
さごし,広島,2025,6,177,156045
さごし,広島,2025,7,316,296134
さごし,広島,2025,8,81,83694
さごし,広島,2025,9,254,128867
さごし,広島,2025,10,490,271432
さごし,広島,2025,11,338,191099
さごし,広島,2025,12,581,335629
さごし,山口,2025,10,90,57607
さごし,山口,2025,11,164,107879
さごし,山口,2025,12,75,51075
さごし,愛媛,2025,3,33,33079
さごし,愛媛,2025,4,9,8942
さごし,愛媛,2025,10,11,3499
さごし,愛媛,2025,11,81,42703
さごし,愛媛,2025,12,47,28803
さごし,大分,2025,10,45,18575
わち,合計,2025,3,2,1210
わち,合計,2025,11,7,5519
わち,合計,2025,12,7,5443
わち,広島,2025,3,2,1210
わち,広島,2025,11,7,5519
わち,広島,2025,12,7,5443
はも,合計,2025,1,19,4635
はも,合計,2025,2,11,2258
はも,合計,2025,3,22,6885
はも,合計,2025,4,377,208356
はも,合計,2025,5,3335,1363672
はも,合計,2025,6,3696,1712868
はも,合計,2025,7,3524,1664335
はも,合計,2025,8,8510,3557596
はも,合計,2025,9,4919,1926874
はも,合計,2025,10,4047,1325929
はも,合計,2025,11,4382,926879
はも,合計,2025,12,836,159416
はも,広島,2025,1,19,4635
はも,広島,2025,2,11,2258
はも,広島,2025,3,22,6885
はも,広島,2025,4,377,208356
はも,広島,2025,5,3332,1363089
はも,広島,2025,6,3688,1711097
はも,広島,2025,7,3524,1664335
はも,広島,2025,8,8510,3557596
はも,広島,2025,9,4919,1926874
はも,広島,2025,10,4044,1325605
はも,広島,2025,11,4382,926879
はも,広島,2025,12,836,159416
はも,山口,2025,5,3,583
はも,山口,2025,6,8,1771
はも,山口,2025,10,3,324
あなご,合計,2025,1,692,1200605
あなご,合計,2025,2,642,1209703
あなご,合計,2025,3,624,1373634
あなご,合計,2025,4,468,1166926
あなご,合計,2025,5,861,1642029
あなご,合計,2025,6,579,1222494
あなご,合計,2025,7,422,1006983
あなご,合計,2025,8,472,1217177
あなご,合計,2025,9,490,1140994
あなご,合計,2025,10,763,1678009
あなご,合計,2025,11,1059,2094833
あなご,合計,2025,12,1685,3312358
あなご,島根,2025,1,16,31104
あなご,島根,2025,3,118,225612
あなご,島根,2025,4,48,89856
あなご,島根,2025,5,31,57132
あなご,島根,2025,9,12,20304
あなご,島根,2025,10,103,177660
あなご,島根,2025,11,75,116370
あなご,島根,2025,12,32,53136
あなご,広島,2025,1,538,888332
あなご,広島,2025,2,504,905103
あなご,広島,2025,3,440,996997
あなご,広島,2025,4,276,707645
あなご,広島,2025,5,579,1017267
あなご,広島,2025,6,386,784882
あなご,広島,2025,7,285,716656
あなご,広島,2025,8,297,832641
あなご,広島,2025,9,312,760374
あなご,広島,2025,10,482,1102230
あなご,広島,2025,11,820,1623178
あなご,広島,2025,12,1502,2917090
あなご,愛媛,2025,1,11,9887
あなご,愛媛,2025,2,4,3294
あなご,愛媛,2025,3,4,3126
あなご,愛媛,2025,4,1,875
あなご,愛媛,2025,5,28,31601
あなご,愛媛,2025,6,1,1404
あなご,愛媛,2025,7,1,1080
あなご,愛媛,2025,8,3,2803
あなご,愛媛,2025,9,4,1944
あなご,福岡,2025,1,127,271282
あなご,福岡,2025,2,128,285106
あなご,福岡,2025,3,56,131699
あなご,福岡,2025,4,141,363150
あなご,福岡,2025,5,116,263384
あなご,福岡,2025,6,153,342302
あなご,福岡,2025,7,130,273047
あなご,福岡,2025,8,166,365533
あなご,福岡,2025,9,157,342172
あなご,福岡,2025,10,172,381919
あなご,福岡,2025,11,158,339085
あなご,福岡,2025,12,145,326580
あなご,福岡,2025,5,107,272645
あなご,福岡,2025,6,38,93906
あなご,福岡,2025,2,6,16200
あなご,福岡,2025,3,6,16200
あなご,福岡,2025,4,2,5400
あなご,福岡,2025,7,6,16200
あなご,福岡,2025,8,6,16200
あなご,福岡,2025,9,6,16200
あなご,福岡,2025,10,6,16200
あなご,福岡,2025,11,6,16200
あなご,福岡,2025,12,6,15552
えい,合計,2025,1,220,25817
えい,合計,2025,2,267,29375
えい,合計,2025,3,207,27363
えい,合計,2025,4,591,65814
えい,合計,2025,5,481,51378
えい,合計,2025,6,185,17846
えい,合計,2025,7,91,9213
えい,合計,2025,8,223,36037
えい,合計,2025,9,406,77369
えい,合計,2025,10,274,43315
えい,合計,2025,11,811,83238
えい,合計,2025,12,573,48507
えい,広島,2025,1,220,25817
えい,広島,2025,2,267,29375
えい,広島,2025,3,207,27363
えい,広島,2025,4,591,65814
えい,広島,2025,5,481,51378
えい,広島,2025,6,185,17846
えい,広島,2025,7,91,9213
えい,広島,2025,8,223,36037
えい,広島,2025,9,406,77369
えい,広島,2025,10,274,43315
えい,広島,2025,11,811,83238
えい,広島,2025,12,573,48507
さけ,合計,2025,1,1608,2849494
さけ,合計,2025,2,1633,2921772
さけ,合計,2025,3,2265,4017140
さけ,合計,2025,4,1982,3578478
さけ,合計,2025,5,1862,3333621
さけ,合計,2025,6,1791,3191046
さけ,合計,2025,7,1561,2763009
さけ,合計,2025,8,1998,3558458
さけ,合計,2025,9,1764,3143325
さけ,合計,2025,10,2005,3422047
さけ,合計,2025,11,1872,3326943
さけ,合計,2025,12,2478,4618948
さけ,東京,2025,1,172,286511
さけ,東京,2025,2,222,403729
さけ,東京,2025,3,471,835960
さけ,東京,2025,4,328,574451
さけ,東京,2025,5,109,203785
さけ,東京,2025,6,163,317878
さけ,東京,2025,7,200,351803
さけ,東京,2025,8,300,525520
さけ,東京,2025,9,130,219217
さけ,東京,2025,10,131,221696
さけ,東京,2025,11,170,287551
さけ,東京,2025,12,182,333888
さけ,広島,2025,1,878,1615177
さけ,広島,2025,2,864,1585497
さけ,広島,2025,3,1233,2240446
さけ,広島,2025,4,1218,2247506
さけ,広島,2025,5,1598,2862968
さけ,広島,2025,6,1171,2095935
さけ,広島,2025,7,907,1642581
さけ,広島,2025,8,1143,2091481
さけ,広島,2025,9,1044,1929243
さけ,広島,2025,10,999,1696790
さけ,広島,2025,11,904,1668784
さけ,広島,2025,12,1514,2869292
さけ,愛媛,2025,1,557,947806
さけ,愛媛,2025,2,548,932546
さけ,愛媛,2025,3,561,940734
さけ,愛媛,2025,4,437,756521
さけ,愛媛,2025,5,155,266868
さけ,愛媛,2025,6,457,777233
さけ,愛媛,2025,7,455,768625
さけ,愛媛,2025,8,555,941457
さけ,愛媛,2025,9,590,994865
さけ,愛媛,2025,10,875,1503561
さけ,愛媛,2025,11,798,1370608
さけ,愛媛,2025,12,782,1415768
ふぐ,合計,2025,1,372,628714
ふぐ,合計,2025,2,810,895919
ふぐ,合計,2025,3,867,603849
ふぐ,合計,2025,4,382,154835
ふぐ,合計,2025,5,66,18701
ふぐ,合計,2025,6,34,25580
ふぐ,合計,2025,7,5,2192
ふぐ,合計,2025,8,12,7710
ふぐ,合計,2025,9,29,27760
ふぐ,合計,2025,10,98,177844
ふぐ,合計,2025,11,283,544816
ふぐ,合計,2025,12,487,1156547
ふぐ,広島,2025,1,372,628714
ふぐ,広島,2025,2,810,895919
ふぐ,広島,2025,3,867,603849
ふぐ,広島,2025,4,382,154770
ふぐ,広島,2025,5,65,18377
ふぐ,広島,2025,6,33,25272
ふぐ,広島,2025,7,5,2192
ふぐ,広島,2025,8,12,7710
ふぐ,広島,2025,9,29,27760
ふぐ,広島,2025,10,98,177844
ふぐ,広島,2025,11,278,538552
ふぐ,広島,2025,12,475,1140995
ふぐ,山口,2025,5,2,324
ふぐ,山口,2025,6,2,308
ふぐ,山口,2025,11,5,6264
ふぐ,山口,2025,12,12,15552
ふぐ,愛媛,2025,4,1,65
いか,合計,2025,1,2336,2496191
いか,合計,2025,2,2410,2271550
いか,合計,2025,3,1997,2047431
いか,合計,2025,4,3781,4173573
いか,合計,2025,5,4426,4681568
いか,合計,2025,6,5082,4996540
いか,合計,2025,7,3703,3351295
いか,合計,2025,8,2665,3599444
いか,合計,2025,9,3709,3611062
いか,合計,2025,10,4435,4482760
いか,合計,2025,11,5422,4569815
いか,合計,2025,12,4991,4016485
いか,島根,2025,1,36,27000
いか,島根,2025,5,15,19440
いか,島根,2025,6,110,112320
いか,島根,2025,10,20,19008
いか,島根,2025,11,5,5184
いか,広島,2025,1,2188,2372045
いか,広島,2025,2,2393,2251613
いか,広島,2025,3,1686,1861347
いか,広島,2025,4,3276,3663252
いか,広島,2025,5,4267,4508478
いか,広島,2025,6,4516,4492396
いか,広島,2025,7,3457,3155923
いか,広島,2025,8,2556,3472760
いか,広島,2025,9,3613,3543346
いか,広島,2025,10,4147,4246294
いか,広島,2025,11,5242,4411822
いか,広島,2025,12,4941,3998374
いか,山口,2025,1,1,594
いか,山口,2025,2,3,1458
いか,山口,2025,4,21,21783
いか,山口,2025,5,26,19147
いか,山口,2025,6,79,46332
いか,山口,2025,12,13,3661
いか,愛媛,2025,1,111,96552
いか,愛媛,2025,3,311,186084
いか,愛媛,2025,4,237,167832
いか,愛媛,2025,5,28,25056
いか,愛媛,2025,6,377,345492
いか,愛媛,2025,7,246,195372
いか,愛媛,2025,8,109,126684
いか,愛媛,2025,9,96,67716
いか,愛媛,2025,10,269,217458
いか,愛媛,2025,11,175,152809
いか,愛媛,2025,12,37,14450
いか,大分,2025,2,15,18479
いか,大分,2025,4,247,320706
いか,大分,2025,5,90,109447
たこ,合計,2025,1,2082,3336632
たこ,合計,2025,2,1448,2536442
たこ,合計,2025,3,1764,3883609
たこ,合計,2025,4,2936,5747606
たこ,合計,2025,5,4034,6531179
たこ,合計,2025,6,4301,6366724
たこ,合計,2025,7,3720,4905905
たこ,合計,2025,8,4856,6790475
たこ,合計,2025,9,2619,3447004
たこ,合計,2025,10,798,1315707
たこ,合計,2025,11,2409,3684168
たこ,合計,2025,12,2721,4826781
たこ,広島,2025,1,2056,3294199
たこ,広島,2025,2,1392,2438941
たこ,広島,2025,3,1693,3712397
たこ,広島,2025,4,2878,5643732
たこ,広島,2025,5,3981,6441636
たこ,広島,2025,6,4275,6328156
たこ,広島,2025,7,3690,4867900
たこ,広島,2025,8,4751,6649656
たこ,広島,2025,9,2478,3252538
たこ,広島,2025,10,796,1314670
たこ,広島,2025,11,2408,3683563
たこ,広島,2025,12,2718,4824513
たこ,山口,2025,2,7,7711
たこ,山口,2025,3,2,2171
たこ,山口,2025,9,2,1728
たこ,山口,2025,10,1,1037
たこ,山口,2025,11,1,605
たこ,愛媛,2025,1,26,42433
たこ,愛媛,2025,2,49,89790
たこ,愛媛,2025,3,69,169041
たこ,愛媛,2025,4,58,103874
たこ,愛媛,2025,5,53,89543
たこ,愛媛,2025,6,26,38568
たこ,愛媛,2025,7,30,38005
たこ,愛媛,2025,8,105,140819
たこ,愛媛,2025,9,140,192738
たこ,愛媛,2025,12,3,2268
かに,合計,2025,1,136,342681
かに,合計,2025,2,91,228706
かに,合計,2025,3,109,275104
かに,合計,2025,4,107,259403
かに,合計,2025,5,152,242257
かに,合計,2025,6,260,446903
かに,合計,2025,7,218,278260
かに,合計,2025,8,224,302067
かに,合計,2025,9,434,608294
かに,合計,2025,10,607,1139748
かに,合計,2025,11,402,510170
かに,合計,2025,12,711,1273703
かに,合計,2025,9,11,27119
かに,広島,2025,1,136,342681
かに,広島,2025,2,91,228706
かに,広島,2025,3,109,275104
かに,広島,2025,4,107,259403
かに,広島,2025,5,152,242257
かに,広島,2025,6,260,446903
かに,広島,2025,7,218,278260
かに,広島,2025,8,224,302067
かに,広島,2025,9,423,581175
かに,広島,2025,10,557,934548
かに,広島,2025,11,402,510170
かに,広島,2025,12,711,1273703
かに,山口,2025,10,50,205200
うに,合計,2025,1,13,460080
うに,合計,2025,2,13,280314
うに,合計,2025,3,34,547830
うに,合計,2025,4,33,467024
うに,合計,2025,5,47,738083
うに,合計,2025,6,49,794826
うに,合計,2025,7,38,567378
うに,合計,2025,8,47,835272
うに,合計,2025,9,42,700650
うに,合計,2025,10,41,596419
うに,合計,2025,11,21,515214
うに,合計,2025,12,35,1012662
うに,東京,2025,1,8,219564
うに,東京,2025,2,12,253152
うに,東京,2025,3,11,300996
うに,東京,2025,4,9,250020
うに,東京,2025,5,12,291816
うに,東京,2025,6,9,180900
うに,東京,2025,7,5,96012
うに,東京,2025,8,7,212652
うに,東京,2025,9,1,5400
うに,東京,2025,10,15,101520
うに,東京,2025,11,14,266382
うに,東京,2025,12,23,560142
うに,広島,2025,1,5,227880
うに,広島,2025,2,1,27162
うに,広島,2025,3,3,87372
うに,広島,2025,4,8,82220
うに,広島,2025,5,2,27929
うに,広島,2025,6,5,84294
うに,広島,2025,7,2,62154
うに,広島,2025,8,7,99252
うに,広島,2025,9,10,194562
うに,広島,2025,10,18,50803
うに,広島,2025,11,3,59508
うに,広島,2025,12,3,157464
うに,愛媛,2025,1,1,12636
うに,愛媛,2025,3,21,159462
うに,愛媛,2025,4,17,134784
うに,愛媛,2025,5,33,418338
うに,愛媛,2025,6,35,529632
うに,愛媛,2025,7,31,409212
うに,愛媛,2025,8,33,523368
うに,愛媛,2025,9,32,500688
うに,愛媛,2025,10,9,444096
うに,愛媛,2025,11,4,189324
うに,愛媛,2025,12,8,295056
なまこ,合計,2025,1,1708,1830284
なまこ,合計,2025,2,1568,1750605
なまこ,合計,2025,3,1400,1904508
なまこ,合計,2025,4,15,17334
なまこ,合計,2025,5,12,489780
なまこ,合計,2025,11,81,172627
なまこ,合計,2025,12,1626,4235815
なまこ,広島,2025,1,848,816955
なまこ,広島,2025,2,764,781576
なまこ,広島,2025,3,796,1245027
なまこ,広島,2025,4,15,17334
なまこ,広島,2025,5,12,489780
なまこ,広島,2025,11,71,151891
なまこ,広島,2025,12,1313,3491672
なまこ,山口,2025,1,95,69379
なまこ,山口,2025,3,12,5714
なまこ,愛媛,2025,1,765,943950
なまこ,愛媛,2025,2,804,969029
なまこ,愛媛,2025,3,593,653767
なまこ,愛媛,2025,11,10,20736
なまこ,愛媛,2025,12,313,744143
えび,合計,2025,1,845,1664117
えび,合計,2025,2,885,1728278
えび,合計,2025,3,700,1463507
えび,合計,2025,4,618,1447314
えび,合計,2025,5,1564,3405599
えび,合計,2025,6,3521,5674534
えび,合計,2025,7,3279,3747497
えび,合計,2025,8,4790,6083195
えび,合計,2025,9,3564,4383582
えび,合計,2025,10,3934,5406321
えび,合計,2025,11,5960,6970088
えび,合計,2025,12,3062,5537961
えび,広島,2025,1,810,1571604
えび,広島,2025,2,738,1445771
えび,広島,2025,3,648,1308345
えび,広島,2025,4,602,1365147
えび,広島,2025,5,1554,3356869
えび,広島,2025,6,3513,5636043
えび,広島,2025,7,3272,3710561
えび,広島,2025,8,4783,6045870
えび,広島,2025,9,3557,4348590
えび,広島,2025,10,3926,5372711
えび,広島,2025,11,5942,6932591
えび,広島,2025,12,2876,5288331
えび,山口,2025,1,28,58169
えび,山口,2025,2,138,232351
えび,山口,2025,3,36,69887
えび,山口,2025,10,1,1210
えび,山口,2025,11,14,15465
えび,山口,2025,12,175,187962
えび,福岡,2025,1,7,34344
えび,福岡,2025,2,10,50156
えび,福岡,2025,3,17,85275
えび,福岡,2025,4,17,82167
えび,福岡,2025,5,10,48730
えび,福岡,2025,6,8,38491
えび,福岡,2025,7,8,36936
