品目,産地,年,月,数量_kg,金額_円
その他貝類,広島,2022,6,463,567406
その他貝類,広島,2022,7,451,544269
その他貝類,広島,2022,8,360,429385
その他貝類,広島,2022,9,340,374455
その他貝類,広島,2022,10,257,392645
その他貝類,広島,2022,11,207,377610
その他貝類,広島,2022,12,547,781717
その他貝類,山口,2022,1,4,11664
その他貝類,山口,2022,2,8,23328
その他貝類,山口,2022,3,10,29160
その他貝類,山口,2022,4,8,22680
その他貝類,山口,2022,5,2,5832
あゆ,合計,2022,3,4,9936
あゆ,合計,2022,4,32,72684
あゆ,合計,2022,5,39,80244
あゆ,合計,2022,6,69,151869
あゆ,合計,2022,7,66,142884
あゆ,合計,2022,8,101,218440
あゆ,合計,2022,9,49,152388
あゆ,合計,2022,10,35,100116
あゆ,合計,2022,11,2,5400
あゆ,広島,2022,3,4,9936
あゆ,広島,2022,4,32,72684
あゆ,広島,2022,5,39,80244
あゆ,広島,2022,6,69,151869
あゆ,広島,2022,7,66,142884
あゆ,広島,2022,8,101,218440
あゆ,広島,2022,9,49,152388
あゆ,広島,2022,10,35,100116
あゆ,広島,2022,11,2,5400
うなぎ,合計,2022,1,16,97200
うなぎ,合計,2022,2,12,71798
うなぎ,合計,2022,3,22,139968
うなぎ,合計,2022,4,31,195250
うなぎ,合計,2022,5,31,202490
うなぎ,合計,2022,6,77,511538
うなぎ,合計,2022,7,698,4516131
うなぎ,合計,2022,8,131,861838
うなぎ,合計,2022,9,43,276316
うなぎ,合計,2022,10,34,218976
うなぎ,合計,2022,11,18,117902
うなぎ,合計,2022,12,29,182520
うなぎ,広島,2022,1,16,97200
うなぎ,広島,2022,2,12,71798
うなぎ,広島,2022,3,22,139968
うなぎ,広島,2022,4,31,195250
うなぎ,広島,2022,5,31,202490
うなぎ,広島,2022,6,77,511538
うなぎ,広島,2022,7,698,4516131
うなぎ,広島,2022,8,131,861838
うなぎ,広島,2022,9,43,276316
うなぎ,広島,2022,10,34,218976
うなぎ,広島,2022,11,18,117902
うなぎ,広島,2022,12,29,182520
その他淡水魚類,合計,2022,3,1,2946
その他淡水魚類,合計,2022,10,1,4156
その他淡水魚類,合計,2022,12,3,12269
その他淡水魚類,広島,2022,3,1,2946
その他淡水魚類,広島,2022,10,1,4156
その他淡水魚類,広島,2022,12,3,12269
その他鮮魚類,合計,2022,1,1500,831934
その他鮮魚類,合計,2022,2,1375,873118
その他鮮魚類,合計,2022,3,1991,1133878
その他鮮魚類,合計,2022,4,2104,1050195
その他鮮魚類,合計,2022,5,2392,1553905
その他鮮魚類,合計,2022,6,2257,1487124
その他鮮魚類,合計,2022,7,2598,1646874
その他鮮魚類,合計,2022,8,2204,1658284
その他鮮魚類,合計,2022,9,1923,2083100
その他鮮魚類,合計,2022,10,2087,2380357
その他鮮魚類,合計,2022,11,1938,1681500
その他鮮魚類,合計,2022,12,1537,1414254
その他鮮魚類,広島,2022,1,1226,615383
その他鮮魚類,広島,2022,2,1078,614891
その他鮮魚類,広島,2022,3,1583,780992
その他鮮魚類,広島,2022,4,1725,745549
その他鮮魚類,広島,2022,5,2028,1253335
その他鮮魚類,広島,2022,6,1860,1174373
その他鮮魚類,広島,2022,7,2183,1306944
その他鮮魚類,広島,2022,8,1842,1348679
その他鮮魚類,広島,2022,9,1617,1830618
その他鮮魚類,広島,2022,10,1752,2094928
その他鮮魚類,広島,2022,11,1656,1446157
その他鮮魚類,広島,2022,12,1252,1181978
その他鮮魚類,山口,2022,1,221,160056
その他鮮魚類,山口,2022,2,236,176904
その他鮮魚類,山口,2022,3,285,198936
その他鮮魚類,山口,2022,4,311,220968
その他鮮魚類,山口,2022,5,296,209628
その他鮮魚類,山口,2022,6,290,206766
その他鮮魚類,山口,2022,7,329,230688
その他鮮魚類,山口,2022,8,292,208744
その他鮮魚類,山口,2022,9,254,179982
その他鮮魚類,山口,2022,10,249,178200
その他鮮魚類,山口,2022,11,229,164981
その他鮮魚類,山口,2022,12,205,140422
その他鮮魚類,愛媛,2022,1,20,23955
その他鮮魚類,愛媛,2022,2,27,31643
その他鮮魚類,愛媛,2022,3,74,83975
その他鮮魚類,愛媛,2022,4,8,7117
その他鮮魚類,愛媛,2022,5,16,9401
その他鮮魚類,愛媛,2022,6,29,6582
その他鮮魚類,愛媛,2022,8,1,259
その他鮮魚類,愛媛,2022,9,9,16610
その他鮮魚類,愛媛,2022,10,20,27687
その他鮮魚類,愛媛,2022,11,5,2052
その他鮮魚類,愛媛,2022,12,17,4698
その他鮮魚類,熊本,2022,1,33,32540
その他鮮魚類,熊本,2022,2,33,49680
その他鮮魚類,熊本,2022,3,49,69975
その他鮮魚類,熊本,2022,4,60,76561
その他鮮魚類,熊本,2022,5,51,81541
その他鮮魚類,熊本,2022,6,78,99403
その他鮮魚類,熊本,2022,7,87,109242
その他鮮魚類,熊本,2022,8,68,100602
その他鮮魚類,熊本,2022,9,42,55890
その他鮮魚類,熊本,2022,10,66,79542
その他鮮魚類,熊本,2022,11,48,68310
その他鮮魚類,熊本,2022,12,62,87156
かき,合計,2022,1,1065,2723430
かき,合計,2022,2,1002,2540371
かき,合計,2022,3,768,1791979
かき,合計,2022,4,424,995526
かき,合計,2022,5,109,252234
かき,合計,2022,7,23,19872
かき,合計,2022,8,6,5184
かき,合計,2022,10,324,744012
かき,合計,2022,11,663,1547867
かき,合計,2022,12,2269,5653217
かき,広島,2022,1,1065,2723430
かき,広島,2022,2,1002,2540371
かき,広島,2022,3,768,1791979
かき,広島,2022,4,424,995526
かき,広島,2022,5,109,252234
かき,広島,2022,7,23,19872
かき,広島,2022,8,6,5184
かき,広島,2022,10,324,744012
かき,広島,2022,11,663,1547867
かき,広島,2022,12,2269,5653217
