品目,産地,年,月,数量_kg,金額_円
ほご,愛媛,2025,4,5,8030
ほご,愛媛,2025,5,2,2160
あいなめ,合計,2025,1,8,12960
あいなめ,合計,2025,2,13,22878
あいなめ,合計,2025,3,24,52986
あいなめ,合計,2025,4,57,122908
あいなめ,合計,2025,5,86,117733
あいなめ,合計,2025,6,133,142584
あいなめ,合計,2025,7,30,19851
あいなめ,合計,2025,8,30,28978
あいなめ,合計,2025,9,23,20305
あいなめ,合計,2025,10,1,1080
あいなめ,合計,2025,11,31,35467
あいなめ,合計,2025,12,89,117148
あいなめ,広島,2025,1,8,12960
あいなめ,広島,2025,2,13,22878
あいなめ,広島,2025,3,24,52986
あいなめ,広島,2025,4,57,122908
あいなめ,広島,2025,5,86,117733
あいなめ,広島,2025,6,133,142584
あいなめ,広島,2025,7,30,19851
あいなめ,広島,2025,8,30,28978
あいなめ,広島,2025,9,23,20305
あいなめ,広島,2025,10,1,1080
あいなめ,広島,2025,11,31,35467
あいなめ,広島,2025,12,89,117148
おこぜ,合計,2025,1,29,79206
おこぜ,合計,2025,2,45,129784
おこぜ,合計,2025,3,74,217844
おこぜ,合計,2025,4,133,379611
おこぜ,合計,2025,5,421,1117313
おこぜ,合計,2025,6,541,1363225
おこぜ,合計,2025,7,504,1315832
おこぜ,合計,2025,8,431,1125002
おこぜ,合計,2025,9,238,617810
おこぜ,合計,2025,10,138,474980
おこぜ,合計,2025,11,92,285596
おこぜ,合計,2025,12,87,292210
おこぜ,広島,2025,1,29,79206
おこぜ,広島,2025,2,45,129784
おこぜ,広島,2025,3,74,217844
おこぜ,広島,2025,4,133,379611
おこぜ,広島,2025,5,421,1117313
おこぜ,広島,2025,6,541,1363225
おこぜ,広島,2025,7,504,1315832
おこぜ,広島,2025,8,431,1125002
おこぜ,広島,2025,9,238,617810
おこぜ,広島,2025,10,138,474980
おこぜ,広島,2025,11,92,285596
おこぜ,広島,2025,12,87,292210
こち,合計,2025,1,389,228215
こち,合計,2025,2,385,275182
こち,合計,2025,3,1006,700095
こち,合計,2025,4,896,578767
こち,合計,2025,5,243,155990
こち,合計,2025,6,282,183892
こち,合計,2025,7,326,131577
こち,合計,2025,8,260,137220
こち,合計,2025,9,168,81164
こち,合計,2025,10,80,39904
こち,合計,2025,11,48,22280
こち,合計,2025,12,878,560580
こち,広島,2025,1,389,228215
こち,広島,2025,2,385,275182
こち,広島,2025,3,1006,700095
こち,広島,2025,4,896,578767
こち,広島,2025,5,243,155990
こち,広島,2025,6,282,183892
こち,広島,2025,7,326,131577
こち,広島,2025,8,260,137220
こち,広島,2025,9,168,81099
こち,広島,2025,10,80,39904
こち,広島,2025,11,48,22280
こち,広島,2025,12,878,560580
こち,山口,2025,9,1,65
たなご,合計,2025,1,7,7322
たなご,合計,2025,2,10,11037
たなご,合計,2025,3,115,147530
たなご,合計,2025,4,149,157769
たなご,合計,2025,5,136,59355
たなご,合計,2025,6,76,35298
たなご,合計,2025,7,41,27189
たなご,合計,2025,8,76,55418
たなご,合計,2025,9,99,83712
たなご,合計,2025,10,32,39266
たなご,合計,2025,11,24,22261
たなご,合計,2025,12,15,14764
たなご,広島,2025,1,7,7322
たなご,広島,2025,2,10,11037
たなご,広島,2025,3,115,147530
たなご,広島,2025,4,149,157769
たなご,広島,2025,5,136,59355
たなご,広島,2025,6,76,35298
たなご,広島,2025,7,41,27189
たなご,広島,2025,8,76,55418
たなご,広島,2025,9,99,83712
たなご,広島,2025,10,32,39266
たなご,広島,2025,11,24,22261
たなご,広島,2025,12,15,14764
べら,合計,2025,4,1,3629
べら,合計,2025,5,67,140390
べら,合計,2025,6,99,191534
べら,合計,2025,7,90,200033
べら,合計,2025,8,36,78261
べら,合計,2025,9,25,49907
べら,合計,2025,10,32,55822
べら,合計,2025,11,74,156706
べら,合計,2025,12,36,70374
べら,広島,2025,4,1,3629
べら,広島,2025,5,65,137064
べら,広島,2025,6,82,163994
べら,広島,2025,7,67,161337
べら,広島,2025,8,34,75183
べら,広島,2025,9,17,35953
べら,広島,2025,10,11,20711
べら,広島,2025,11,49,117244
べら,広島,2025,12,36,70374
べら,山口,2025,5,2,3326
べら,山口,2025,8,2,3078
べら,山口,2025,9,9,13954
べら,山口,2025,10,22,35111
べら,山口,2025,11,25,39462
べら,愛媛,2025,6,17,27540
べら,愛媛,2025,7,22,38696
さごし,合計,2025,1,103,120603
さごし,合計,2025,2,31,26568
さごし,合計,2025,3,148,159765
さごし,合計,2025,4,95,120301
さごし,合計,2025,5,38,33616
さごし,合計,2025,6,6,4525
さごし,合計,2025,7,14,22680
さごし,合計,2025,9,84,59139
さごし,合計,2025,10,137,105451
さごし,合計,2025,11,77,74022
さごし,合計,2025,12,93,78786
さごし,広島,2025,1,103,120603
さごし,広島,2025,2,31,26568
さごし,広島,2025,3,94,110268
さごし,広島,2025,4,47,63990
さごし,広島,2025,5,38,33616
さごし,広島,2025,6,6,4525
さごし,広島,2025,7,14,22680
さごし,広島,2025,9,84,59139
さごし,広島,2025,10,137,105451
さごし,広島,2025,11,77,74022
さごし,広島,2025,12,93,78786
さごし,愛媛,2025,3,54,49497
さごし,愛媛,2025,4,47,56311
はも,合計,2025,1,312,80560
はも,合計,2025,2,77,26023
はも,合計,2025,3,35,13590
はも,合計,2025,4,176,89428
はも,合計,2025,5,971,525239
はも,合計,2025,6,624,385085
はも,合計,2025,7,1987,1151055
はも,合計,2025,8,2535,1264467
はも,合計,2025,9,1522,743910
はも,合計,2025,10,1453,649656
はも,合計,2025,11,1326,498570
はも,合計,2025,12,1739,554176
はも,広島,2025,1,312,80560
はも,広島,2025,2,77,26023
はも,広島,2025,3,35,13590
はも,広島,2025,4,176,89428
はも,広島,2025,5,971,525239
はも,広島,2025,6,624,385085
はも,広島,2025,7,1987,1151055
はも,広島,2025,8,2535,1264467
はも,広島,2025,9,1522,743910
はも,広島,2025,10,1453,649656
はも,広島,2025,11,1326,498570
はも,広島,2025,12,1739,554176
あなご,合計,2025,1,130,281567
あなご,合計,2025,2,84,248194
あなご,合計,2025,3,82,166656
あなご,合計,2025,4,25,65535
あなご,合計,2025,5,78,243972
あなご,合計,2025,6,90,207830
あなご,合計,2025,7,27,76137
あなご,合計,2025,8,36,135873
あなご,合計,2025,9,111,237084
あなご,合計,2025,10,19,75709
あなご,合計,2025,11,116,219550
あなご,合計,2025,12,192,585635
あなご,広島,2025,1,130,281567
あなご,広島,2025,2,84,248194
あなご,広島,2025,3,82,166656
あなご,広島,2025,4,25,65535
あなご,広島,2025,5,78,243972
あなご,広島,2025,6,90,207830
あなご,広島,2025,7,27,76137
あなご,広島,2025,8,36,135873
あなご,広島,2025,9,111,237084
あなご,広島,2025,10,19,75709
あなご,広島,2025,11,116,219550
あなご,広島,2025,12,192,585635
えい,合計,2025,1,337,65387
えい,合計,2025,2,516,115322
えい,合計,2025,3,920,211887
えい,合計,2025,4,1098,178977
えい,合計,2025,5,331,63299
えい,合計,2025,6,181,32034
えい,合計,2025,7,61,10962
えい,合計,2025,8,93,19268
えい,合計,2025,9,118,22195
えい,合計,2025,10,53,14158
えい,合計,2025,11,83,17312
えい,合計,2025,12,705,184094
えい,広島,2025,1,337,65387
えい,広島,2025,2,516,115322
えい,広島,2025,3,920,211887
えい,広島,2025,4,1098,178977
えい,広島,2025,5,331,63299
えい,広島,2025,6,181,32034
えい,広島,2025,7,61,10962
えい,広島,2025,8,93,19268
えい,広島,2025,9,118,22195
えい,広島,2025,10,53,14158
えい,広島,2025,11,83,17312
えい,広島,2025,12,705,184094
さけ,合計,2025,1,885,2397709
さけ,合計,2025,2,1086,2913336
さけ,合計,2025,3,1207,3106719
さけ,合計,2025,4,1134,2959186
さけ,合計,2025,5,1124,2946152
さけ,合計,2025,6,1033,2380505
さけ,合計,2025,7,1152,2633991
さけ,合計,2025,8,1288,3090913
さけ,合計,2025,9,1087,2652488
さけ,合計,2025,10,1132,2732722
さけ,合計,2025,11,1133,2722486
さけ,合計,2025,12,1836,4830939
さけ,広島,2025,1,535,1416188
さけ,広島,2025,2,681,1778357
さけ,広島,2025,3,754,1836604
さけ,広島,2025,4,678,1720913
さけ,広島,2025,5,670,1746683
さけ,広島,2025,6,641,1413029
さけ,広島,2025,7,770,1689952
さけ,広島,2025,8,827,1954882
さけ,広島,2025,9,683,1649482
さけ,広島,2025,10,732,1741228
さけ,広島,2025,11,683,1605022
さけ,広島,2025,12,1179,3061262
さけ,愛媛,2025,1,350,981521
さけ,愛媛,2025,2,405,1134979
さけ,愛媛,2025,3,453,1270115
さけ,愛媛,2025,4,456,1238273
さけ,愛媛,2025,5,454,1199469
さけ,愛媛,2025,6,392,967476
さけ,愛媛,2025,7,381,944039
さけ,愛媛,2025,8,461,1136031
さけ,愛媛,2025,9,404,1003006
さけ,愛媛,2025,10,399,991494
さけ,愛媛,2025,11,450,1117464
さけ,愛媛,2025,12,658,1769677
ふぐ,合計,2025,1,302,586604
ふぐ,合計,2025,2,418,748478
ふぐ,合計,2025,3,691,749156
ふぐ,合計,2025,4,576,396173
ふぐ,合計,2025,5,213,128775
ふぐ,合計,2025,6,8,5065
ふぐ,合計,2025,7,27,12053
ふぐ,合計,2025,8,25,32053
ふぐ,合計,2025,9,114,102622
ふぐ,合計,2025,10,220,290409
ふぐ,合計,2025,11,251,457366
ふぐ,合計,2025,12,405,1089515
ふぐ,広島,2025,1,298,543404
ふぐ,広島,2025,2,418,748478
ふぐ,広島,2025,3,691,749156
ふぐ,広島,2025,4,576,396173
ふぐ,広島,2025,5,213,128775
ふぐ,広島,2025,6,8,5065
ふぐ,広島,2025,7,27,12053
ふぐ,広島,2025,8,25,32053
ふぐ,広島,2025,9,114,102622
ふぐ,広島,2025,10,220,290409
ふぐ,広島,2025,11,251,457366
ふぐ,広島,2025,12,403,1046315
ふぐ,山口,2025,1,4,43200
ふぐ,山口,2025,12,2,43200
いか,合計,2025,1,5676,3777000
いか,合計,2025,2,1917,1869038
いか,合計,2025,3,900,1429890
いか,合計,2025,4,1331,2211347
いか,合計,2025,5,1872,2501505
いか,合計,2025,6,1359,1889971
いか,合計,2025,7,2081,2536395
いか,合計,2025,8,1994,2492743
いか,合計,2025,9,2029,2689551
いか,合計,2025,10,3849,3907411
いか,合計,2025,11,7434,6874356
いか,合計,2025,12,5510,4883788
いか,広島,2025,1,5676,3777000
いか,広島,2025,2,1917,1869038
いか,広島,2025,3,900,1429890
いか,広島,2025,4,1256,2101511
いか,広島,2025,5,1872,2501505
いか,広島,2025,6,1123,1679047
いか,広島,2025,7,1773,2217579
いか,広島,2025,8,1906,2396191
いか,広島,2025,9,2029,2689551
いか,広島,2025,10,3849,3907411
いか,広島,2025,11,7434,6874356
いか,広島,2025,12,5510,4883788
いか,愛媛,2025,6,236,210924
いか,愛媛,2025,7,308,318816
いか,愛媛,2025,8,88,96552
いか,大分,2025,4,75,109836
たこ,合計,2025,1,1294,3215164
たこ,合計,2025,2,972,2387902
たこ,合計,2025,3,768,2026635
たこ,合計,2025,4,1174,3058778
たこ,合計,2025,5,1212,3094159
たこ,合計,2025,6,1594,4068982
たこ,合計,2025,7,1826,4552020
たこ,合計,2025,8,2458,5681379
たこ,合計,2025,9,1848,3877076
たこ,合計,2025,10,550,1213670
たこ,合計,2025,11,1164,2988653
たこ,合計,2025,12,1663,4387193
たこ,広島,2025,1,1294,3215164
たこ,広島,2025,2,972,2387902
たこ,広島,2025,3,768,2026635
たこ,広島,2025,4,1125,2921748
たこ,広島,2025,5,1126,2865869
たこ,広島,2025,6,1364,3498212
たこ,広島,2025,7,1726,4311224
たこ,広島,2025,8,2458,5681379
たこ,広島,2025,9,1848,3877076
たこ,広島,2025,10,550,1213670
たこ,広島,2025,11,1164,2988653
たこ,広島,2025,12,1565,4128451
たこ,愛媛,2025,4,49,137030
たこ,愛媛,2025,5,87,228290
たこ,愛媛,2025,6,230,570770
たこ,愛媛,2025,7,100,240796
たこ,愛媛,2025,12,99,258742
かに,合計,2025,1,27,116651
かに,合計,2025,2,17,78062
かに,合計,2025,3,69,128876
かに,合計,2025,4,72,190469
かに,合計,2025,5,18,26039
かに,合計,2025,6,25,39938
かに,合計,2025,7,32,64918
かに,合計,2025,8,24,38361
かに,合計,2025,9,127,201052
かに,合計,2025,10,209,677041
かに,合計,2025,11,38,59292
かに,合計,2025,12,60,156718
かに,広島,2025,1,27,116651
かに,広島,2025,2,17,78062
かに,広島,2025,3,69,128876
かに,広島,2025,4,72,190469
かに,広島,2025,5,18,26039
かに,広島,2025,6,25,39938
かに,広島,2025,7,32,64918
かに,広島,2025,8,24,38361
かに,広島,2025,9,127,201052
かに,広島,2025,10,204,670280
かに,広島,2025,11,38,59292
かに,広島,2025,12,60,156718
かに,山口,2025,10,5,6761
うに,合計,2025,1,1,18360
うに,合計,2025,2,1,16200
うに,合計,2025,3,3,197640
うに,合計,2025,4,1,4860
うに,合計,2025,5,1,19980
うに,合計,2025,6,6,33350
うに,合計,2025,7,3,13608
うに,合計,2025,8,1,5400
うに,合計,2025,9,1,76680
うに,合計,2025,10,5,67500
うに,合計,2025,11,1,5940
うに,合計,2025,12,1,30780
うに,広島,2025,1,1,18360
うに,広島,2025,2,1,16200
うに,広島,2025,3,3,197640
うに,広島,2025,4,1,4860
うに,広島,2025,5,1,19980
うに,広島,2025,6,6,33350
うに,広島,2025,7,3,13608
うに,広島,2025,8,1,5400
うに,広島,2025,9,1,76680
うに,広島,2025,10,5,67500
うに,広島,2025,11,1,5940
うに,広島,2025,12,1,30780
なまこ,合計,2025,1,899,1268813
なまこ,合計,2025,2,472,729205
なまこ,合計,2025,3,266,410152
なまこ,合計,2025,4,41,57996
なまこ,合計,2025,11,32,59292
なまこ,合計,2025,12,774,1941032
なまこ,広島,2025,1,899,1268813
なまこ,広島,2025,2,472,729205
なまこ,広島,2025,3,266,410152
なまこ,広島,2025,4,41,57996
なまこ,広島,2025,11,32,59292
なまこ,広島,2025,12,774,1941032
えび,合計,2025,1,193,519944
えび,合計,2025,2,64,217160
えび,合計,2025,3,67,207679
えび,合計,2025,4,61,164209
えび,合計,2025,5,66,236343
えび,合計,2025,6,53,138304
えび,合計,2025,7,1885,3819195
えび,合計,2025,8,2055,4333082
えび,合計,2025,9,954,1976001
えび,合計,2025,10,794,1926360
えび,合計,2025,11,1659,3536433
えび,合計,2025,12,2728,5835746
えび,広島,2025,1,193,519944
えび,広島,2025,2,64,217160
えび,広島,2025,3,67,207679
えび,広島,2025,4,61,164209
えび,広島,2025,5,66,236343
えび,広島,2025,6,53,138304
えび,広島,2025,7,1885,3819195
えび,広島,2025,8,2055,4333082
えび,広島,2025,9,954,1976001
えび,広島,2025,10,794,1926360
えび,広島,2025,11,1659,3536433
えび,広島,2025,12,2728,5835746
伊勢えび,合計,2025,2,1,1485
伊勢えび,合計,2025,3,1,12960
伊勢えび,合計,2025,6,1,19926
伊勢えび,合計,2025,8,2,28188
伊勢えび,広島,2025,2,1,810
伊勢えび,広島,2025,3,1,12960
伊勢えび,広島,2025,6,1,19926
伊勢えび,広島,2025,8,2,28188
伊勢えび,愛媛,2025,2,1,675
あさり,合計,2025,1,52,91638
あさり,合計,2025,2,75,122941
あさり,合計,2025,3,95,167076
あさり,合計,2025,4,141,241660
あさり,合計,2025,5,120,206517
あさり,合計,2025,6,87,153036
あさり,合計,2025,7,42,74088
あさり,合計,2025,9,11,20412
あさり,合計,2025,10,64,123444
あさり,合計,2025,11,69,114696
あさり,合計,2025,12,83,140195
あさり,広島,2025,1,42,80352
あさり,広島,2025,2,58,102746
あさり,広島,2025,3,80,149256
あさり,広島,2025,4,121,218376
あさり,広島,2025,5,96,177174
あさり,広島,2025,6,67,129276
あさり,広島,2025,7,32,62208
あさり,広島,2025,9,11,20412
あさり,広島,2025,10,64,123444
あさり,広島,2025,11,49,93744
あさり,広島,2025,12,64,119988
あさり,山口,2025,1,10,11286
あさり,山口,2025,2,17,20195
あさり,山口,2025,3,15,17820
あさり,山口,2025,4,20,23284
あさり,山口,2025,5,25,29343
あさり,山口,2025,6,20,23760
あさり,山口,2025,7,10,11880
あさり,山口,2025,11,20,20952
あさり,山口,2025,12,20,20207
はまぐり,合計,2025,1,41,131629
はまぐり,合計,2025,2,20,60644
はまぐり,合計,2025,3,89,142231
はまぐり,合計,2025,4,4,8748
はまぐり,合計,2025,5,5,12744
はまぐり,合計,2025,6,2,6480
はまぐり,合計,2025,7,8,17280
はまぐり,合計,2025,8,4,13787
はまぐり,合計,2025,9,5,15228
はまぐり,合計,2025,11,1,1512
はまぐり,合計,2025,12,209,307044
はまぐり,三重,2025,3,30,42120
はまぐり,三重,2025,12,68,95472
はまぐり,広島,2025,1,41,131629
はまぐり,広島,2025,2,20,60644
はまぐり,広島,2025,3,59,100111
はまぐり,広島,2025,4,4,8748
はまぐり,広島,2025,5,5,12744
はまぐり,広島,2025,6,2,6480
はまぐり,広島,2025,7,8,17280
はまぐり,広島,2025,8,4,13787
はまぐり,広島,2025,9,5,15228
はまぐり,広島,2025,11,1,1512
はまぐり,広島,2025,12,141,211572
さざえ,合計,2025,1,684,777562
さざえ,合計,2025,2,166,239999
さざえ,合計,2025,3,166,250857
さざえ,合計,2025,4,217,351055
さざえ,合計,2025,5,226,380593
さざえ,合計,2025,6,400,587932
さざえ,合計,2025,7,485,737038
さざえ,合計,2025,8,791,1217712
さざえ,合計,2025,9,582,837135
さざえ,合計,2025,10,1107,1545465
さざえ,合計,2025,11,923,1270761
さざえ,合計,2025,12,1539,1985894
さざえ,広島,2025,1,684,777562
さざえ,広島,2025,2,166,239999
さざえ,広島,2025,3,158,242692
さざえ,広島,2025,4,217,351055
さざえ,広島,2025,5,226,380593
さざえ,広島,2025,6,400,587932
さざえ,広島,2025,7,485,737038
さざえ,広島,2025,8,791,1217712
さざえ,広島,2025,9,582,837135
さざえ,広島,2025,10,1107,1545465
さざえ,広島,2025,11,923,1270761
さざえ,広島,2025,12,1539,1985894
さざえ,愛媛,2025,3,8,8165
あわび,合計,2025,1,88,657569
あわび,合計,2025,2,16,112439
あわび,合計,2025,3,10,129255
あわび,合計,2025,4,1,7020
あわび,合計,2025,5,5,45468
あわび,合計,2025,6,5,42520
あわび,合計,2025,7,1,3861
あわび,合計,2025,8,2,14526
あわび,合計,2025,9,11,129211
あわび,合計,2025,10,13,113725
あわび,合計,2025,11,15,131862
あわび,合計,2025,12,39,330194
あわび,広島,2025,1,88,657569
あわび,広島,2025,2,16,112439
あわび,広島,2025,3,10,129255
あわび,広島,2025,4,1,7020
あわび,広島,2025,5,5,45468
あわび,広島,2025,6,5,42520
あわび,広島,2025,7,1,3861
あわび,広島,2025,8,2,14526
あわび,広島,2025,9,11,129211
あわび,広島,2025,10,13,113725
あわび,広島,2025,11,15,131862
あわび,広島,2025,12,39,330194
とり貝,合計,2025,3,1,8100
とり貝,合計,2025,4,3,43740
とり貝,合計,2025,5,1,6480
とり貝,広島,2025,3,1,8100
とり貝,広島,2025,4,3,43740
とり貝,広島,2025,5,1,6480
みる貝,合計,2025,1,1,1944
みる貝,合計,2025,2,6,33642
みる貝,合計,2025,3,5,30763
みる貝,合計,2025,4,24,71296
みる貝,合計,2025,8,11,32821
みる貝,広島,2025,1,1,1944
みる貝,広島,2025,2,6,33642
みる貝,広島,2025,3,5,30763
みる貝,広島,2025,4,24,71296
みる貝,広島,2025,8,11,32821
その他貝類,合計,2025,1,257,449344
その他貝類,合計,2025,2,259,587059
その他貝類,合計,2025,3,695,1540146
その他貝類,合計,2025,4,634,1103600
その他貝類,合計,2025,5,426,533489
その他貝類,合計,2025,6,379,497095
その他貝類,合計,2025,7,254,376232
その他貝類,合計,2025,8,236,325625
その他貝類,合計,2025,9,187,243810
その他貝類,合計,2025,10,148,221223
その他貝類,合計,2025,11,148,249177
その他貝類,合計,2025,12,398,503344
その他貝類,福井,2025,5,3,11664
その他貝類,福井,2025,6,3,11664
その他貝類,福井,2025,7,3,11664
その他貝類,福井,2025,10,6,23328
その他貝類,福井,2025,11,3,11664
その他貝類,福井,2025,12,3,11664
その他貝類,島根,2025,1,1,1620
その他貝類,広島,2025,1,256,447724
その他貝類,広島,2025,2,259,587059
その他貝類,広島,2025,3,695,1540146
その他貝類,広島,2025,4,634,1103600
その他貝類,広島,2025,5,423,521825
その他貝類,広島,2025,6,376,485431
その他貝類,広島,2025,7,251,364568
その他貝類,広島,2025,8,236,325625
その他貝類,広島,2025,9,187,243810
その他貝類,広島,2025,10,142,197895
その他貝類,広島,2025,11,145,237513
その他貝類,広島,2025,12,395,491680
あゆ,合計,2025,5,15,50976
あゆ,合計,2025,6,10,34560
あゆ,合計,2025,7,9,30672
あゆ,合計,2025,8,11,37800
あゆ,合計,2025,9,3,9828
あゆ,合計,2025,10,31,115344
あゆ,広島,2025,5,15,50976
あゆ,広島,2025,6,10,34560
あゆ,広島,2025,7,9,30672
あゆ,広島,2025,8,11,37800
あゆ,広島,2025,9,3,9828
あゆ,広島,2025,10,31,115344
うなぎ,合計,2025,1,8,53958
うなぎ,合計,2025,2,16,109652
うなぎ,合計,2025,3,11,78558
うなぎ,合計,2025,4,24,168460
うなぎ,合計,2025,5,25,165430
うなぎ,合計,2025,6,34,236333
うなぎ,合計,2025,7,512,3693848
うなぎ,合計,2025,8,44,311462
うなぎ,合計,2025,9,21,136963
うなぎ,合計,2025,10,23,147167
うなぎ,合計,2025,11,16,104307
うなぎ,合計,2025,12,36,221163
うなぎ,広島,2025,1,8,53958
うなぎ,広島,2025,2,16,109652
うなぎ,広島,2025,3,11,78558
うなぎ,広島,2025,4,24,168460
うなぎ,広島,2025,5,25,165430
うなぎ,広島,2025,6,34,236333
うなぎ,広島,2025,7,512,3693848
うなぎ,広島,2025,8,44,311462
うなぎ,広島,2025,9,21,136963
うなぎ,広島,2025,10,23,147167
うなぎ,広島,2025,11,16,104307
うなぎ,広島,2025,12,36,221163
その他淡水魚類,合計,2025,1,1,4666
その他淡水魚類,合計,2025,4,4,13159
その他淡水魚類,合計,2025,6,1,3888
その他淡水魚類,合計,2025,12,3,16135
その他淡水魚類,広島,2025,1,1,4666
その他淡水魚類,広島,2025,4,4,13159
その他淡水魚類,広島,2025,6,1,3888
その他淡水魚類,広島,2025,12,3,16135
その他鮮魚類,合計,2025,1,738,663848
その他鮮魚類,合計,2025,2,526,498956
その他鮮魚類,合計,2025,3,867,849998
その他鮮魚類,合計,2025,4,775,734204
その他鮮魚類,合計,2025,5,1159,1487573
その他鮮魚類,合計,2025,6,1702,2162629
その他鮮魚類,合計,2025,7,2136,2412334
その他鮮魚類,合計,2025,8,2238,2828901
その他鮮魚類,合計,2025,9,3449,4649905
その他鮮魚類,合計,2025,10,2965,4212515
その他鮮魚類,合計,2025,11,1263,1444789
その他鮮魚類,合計,2025,12,1141,1123768
その他鮮魚類,広島,2025,1,571,541635
その他鮮魚類,広島,2025,2,345,350326
その他鮮魚類,広島,2025,3,645,670372
その他鮮魚類,広島,2025,4,489,518171
その他鮮魚類,広島,2025,5,876,1268052
その他鮮魚類,広島,2025,6,1461,1976437
その他鮮魚類,広島,2025,7,1818,2170134
その他鮮魚類,広島,2025,8,1970,2629123
その他鮮魚類,広島,2025,9,3203,4458011
その他鮮魚類,広島,2025,10,2709,4020729
その他鮮魚類,広島,2025,11,1046,1269440
その他鮮魚類,広島,2025,12,925,948808
その他鮮魚類,山口,2025,1,152,95256
その他鮮魚類,山口,2025,2,154,99144
その他鮮魚類,山口,2025,3,193,127224
その他鮮魚類,山口,2025,4,246,160056
その他鮮魚類,山口,2025,5,252,162583
その他鮮魚類,山口,2025,6,213,137354
その他鮮魚類,山口,2025,7,278,180034
その他鮮魚類,山口,2025,8,243,154828
その他鮮魚類,山口,2025,9,219,142516
その他鮮魚類,山口,2025,10,234,154504
その他鮮魚類,山口,2025,11,185,120182
その他鮮魚類,山口,2025,12,190,123746
その他鮮魚類,愛媛,2025,4,11,3467
その他鮮魚類,愛媛,2025,7,7,2247
その他鮮魚類,熊本,2025,1,15,26957
その他鮮魚類,熊本,2025,2,27,49486
その他鮮魚類,熊本,2025,3,29,52402
その他鮮魚類,熊本,2025,4,29,52510
その他鮮魚類,熊本,2025,5,32,56938
その他鮮魚類,熊本,2025,6,28,48838
その他鮮魚類,熊本,2025,7,33,59919
その他鮮魚類,熊本,2025,8,25,44950
その他鮮魚類,熊本,2025,9,28,49378
その他鮮魚類,熊本,2025,10,22,37282
その他鮮魚類,熊本,2025,11,32,55167
その他鮮魚類,熊本,2025,12,27,51214
かき,合計,2025,1,729,1881212
かき,合計,2025,2,778,1945310
かき,合計,2025,3,604,1480035
かき,合計,2025,4,241,533798
かき,合計,2025,5,93,170748
かき,合計,2025,8,5,5400
かき,合計,2025,11,402,1241670
かき,合計,2025,12,875,3051651
かき,広島,2025,1,729,1881212
かき,広島,2025,2,778,1945310
かき,広島,2025,3,604,1480035
かき,広島,2025,4,241,533798
かき,広島,2025,5,93,170748
かき,広島,2025,8,5,5400
かき,広島,2025,11,402,1241670
かき,広島,2025,12,875,3051651
